customer_id,first_name,last_name,gender,age,city,state,membership_level
46192,Arnav,Hans,Female,84,Coimbatore,Meghalaya,Bronze
46193,Riya,Thakur,Other,47,Silchar,Himachal Pradesh,Silver
46194,Rohan,Iyengar,Female,52,Madhyamgram,Chhattisgarh,Silver
46195,Stuvan,Tella,Male,30,Nangloi Jat,Gujarat,Gold
46196,Yashvi,Krishna,Male,20,Ambattur,Assam,Silver
46197,Aarna,Subramaniam,Male,53,Sonipat,Manipur,Bronze
46198,Parinaaz,Srinivasan,Non‑binary,68,Parbhani,Maharashtra,Gold
46199,Sara,Kalita,Female,35,Ongole,Bihar,Silver
46200,Ojas,Bassi,Male,79,Bareilly,Uttar Pradesh,Bronze
46201,Riaan,Varkey,Non‑binary,22,Hospet,Tamil Nadu,Platinum
46202,Tanya,Sachdev,Female,23,Rajpur Sonarpur,Uttarakhand,Silver
46203,Vaibhav,Kuruvilla,Female,41,Gandhinagar,Telangana,Bronze
46204,Riaan,Kunda,Non‑binary,25,Siwan,Rajasthan,Bronze
46205,Zara,Shah,Female,65,Akola,Andhra Pradesh,Gold
46206,Dharmajan,Soman,Non‑binary,30,Ahmednagar,Chhattisgarh,Bronze
46207,Inaaya,Ramanathan,Other,78,Thrissur,Arunachal Pradesh,Silver
46208,Pranay,Dey,Female,67,Amroha,Mizoram,Silver
46209,Riaan,Tella,Male,18,Barasat,Chhattisgarh,Bronze
46210,Alisha,Sarna,Female,34,Gaya,Himachal Pradesh,Bronze
46211,Renee,Gara,Female,72,Karaikudi,Haryana,Bronze
46212,Alia,Cheema,Other,70,Amritsar,Tripura,Bronze
46213,Ishita,Sabharwal,Non‑binary,42,Ambarnath,Uttarakhand,Silver
46214,Yakshit,Edwin,Other,85,Kottayam,Gujarat,Silver
46215,Oorja,Sastry,Other,34,Hyderabad,Gujarat,Bronze
46216,Vaibhav,Bansal,Non‑binary,80,Mirzapur,Rajasthan,Bronze
46217,Nakul,Bains,Female,18,North Dumdum,Manipur,Silver
46218,Nayantara,Reddy,Male,67,Jamalpur,Mizoram,Bronze
46219,Kaira,Rana,Female,44,Thrissur,West Bengal,Silver
46220,Krish,Halder,Non‑binary,79,Bilaspur,Uttar Pradesh,Silver
46221,Prisha,Som,Male,65,Ballia,Maharashtra,Bronze
46222,Kashvi,Ghose,Female,35,Khandwa,Madhya Pradesh,Bronze
46223,Hiran,Gandhi,Non‑binary,80,Mira-Bhayandar,Arunachal Pradesh,Silver
46224,Tara,Chowdhury,Female,69,Erode,Jharkhand,Gold
46225,Kanav,Chahal,Non‑binary,74,New Delhi,Uttar Pradesh,Gold
46226,Rhea,Borde,Other,65,Tiruvottiyur,Andhra Pradesh,Silver
46227,Gatik,Lanka,Non‑binary,36,Kottayam,West Bengal,Silver
46228,Eva,Karnik,Male,46,Orai,Madhya Pradesh,Bronze
46229,Madhav,Kumar,Other,20,Yamunanagar,Rajasthan,Bronze
46230,Myra,Bassi,Non‑binary,84,Haldia,Rajasthan,Gold
46231,Rohan,Goyal,Non‑binary,56,Mira-Bhayandar,Chhattisgarh,Bronze
46232,Vritika,Gokhale,Male,53,Agartala,Manipur,Bronze
46233,Anaya,Vaidya,Male,69,Udupi,Bihar,Silver
46234,Vivaan,Saran,Male,25,Mangalore,Telangana,Silver
46235,Rasha,Bala,Female,81,Satna,Telangana,Silver
46236,Madhav,Sundaram,Female,75,Nagercoil,Madhya Pradesh,Silver
46237,Dhruv,Agarwal,Male,22,Anantapur,Nagaland,Bronze
46238,Mamooty,Kurian,Non‑binary,64,Jalna,Uttar Pradesh,Bronze
46239,Lavanya,Bajwa,Male,55,Amroha,Haryana,Silver
46240,Inaaya,Chokshi,Female,83,Sagar,West Bengal,Bronze
46241,Damini,Vaidya,Non‑binary,41,Secunderabad,Kerala,Silver
46242,Madhav,Rajagopalan,Female,27,Ajmer,Madhya Pradesh,Bronze
46243,Dhruv,Dara,Other,37,Nagaon,Sikkim,Silver
46244,Lakshit,Mangat,Non‑binary,49,Hapur,Manipur,Bronze
46245,Sahil,Goel,Male,50,Jabalpur,Goa,Silver
46246,Zara,Chakrabarti,Non‑binary,49,Mehsana,Karnataka,Bronze
46247,Bhavin,Buch,Male,58,Panihati,Manipur,Silver
46248,Kismat,Ramesh,Other,36,Katni,Uttarakhand,Bronze
46249,Alisha,Borra,Female,19,Gopalpur,Jharkhand,Silver
46250,Misha,Char,Other,58,Aurangabad,Nagaland,Gold
46251,Vedika,Vig,Male,66,Coimbatore,Maharashtra,Bronze
46252,Jayant,Grewal,Female,41,Tadepalligudem,West Bengal,Gold
46253,Dhanuk,Salvi,Male,29,Tinsukia,Odisha,Silver
46254,Nishith,Dube,Non‑binary,68,Jamnagar,Bihar,Gold
46255,Anay,Ratta,Non‑binary,55,Hindupur,Bihar,Bronze
46256,Samaira,Bajaj,Male,52,Dehri,Maharashtra,Gold
46257,Bhamini,Banik,Male,42,Srinagar,Gujarat,Bronze
46258,Alia,Zacharia,Female,38,Warangal,Goa,Bronze
46259,Zain,Bains,Non‑binary,33,Avadi,Punjab,Bronze
46260,Ojas,Sengupta,Female,38,Haldia,Telangana,Gold
46261,Sara,Anne,Non‑binary,75,Ajmer,Goa,Bronze
46262,Aarna,Mangat,Female,19,Amroha,Kerala,Bronze
46263,Dhanuk,Kota,Female,20,Ramgarh,Haryana,Silver
46264,Anika,Chowdhury,Other,73,Ichalkaranji,Manipur,Bronze
46265,Khushi,Sathe,Female,21,Pali,Manipur,Silver
46266,Anaya,Varkey,Female,57,Navi Mumbai,Uttar Pradesh,Bronze
46267,Drishya,Krishna,Male,32,Tiruchirappalli,Arunachal Pradesh,Gold
46268,Saanvi,Bhagat,Male,40,Gandhinagar,Himachal Pradesh,Silver
46269,Zara,Bawa,Male,28,Gudivada,Bihar,Silver
46270,Kimaya,Sarma,Other,36,Warangal,Bihar,Bronze
46271,Sumer,Bahri,Female,83,Meerut,Tripura,Bronze
46272,Seher,Kata,Non‑binary,36,Belgaum,Chhattisgarh,Bronze
46273,Shalv,Sachdeva,Male,24,Ludhiana,Telangana,Gold
46274,Mohanlal,Singh,Male,84,Bhalswa Jahangir Pur,Bihar,Silver
46275,Advik,Shetty,Non‑binary,73,Amroha,Chhattisgarh,Silver
46276,Azad,Master,Female,28,Dindigul,Himachal Pradesh,Gold
46277,Riya,Singhal,Female,36,Bettiah,Himachal Pradesh,Gold
46278,Indranil,Sood,Other,22,Kadapa,Nagaland,Gold
46279,Aarav,Garde,Non‑binary,51,Jehanabad,Karnataka,Bronze
46280,Shalv,Bail,Female,79,Naihati,Bihar,Silver
46281,Kashvi,Singh,Other,84,Dibrugarh,Assam,Silver
46282,Yashvi,Kapur,Female,85,Panvel,Maharashtra,Bronze
46283,Shayak,Sehgal,Female,85,Thiruvananthapuram,Assam,Silver
46284,Advika,Madan,Other,37,Thanjavur,Haryana,Bronze
46285,Diya,Sharaf,Other,81,Sonipat,Jharkhand,Bronze
46286,Sahil,Dhar,Female,82,Amroha,Karnataka,Gold
46287,Adah,Anand,Non‑binary,84,Suryapet,Manipur,Bronze
46288,Urvi,Chopra,Male,36,Singrauli,Haryana,Silver
46289,Oorja,Chander,Non‑binary,47,Tenali,West Bengal,Bronze
46290,Anvi,Bhargava,Non‑binary,67,Dehri,Sikkim,Bronze
46291,Zaina,Basu,Other,71,Bhagalpur,Tripura,Bronze
46292,Zeeshan,Vaidya,Male,80,Pondicherry,Uttarakhand,Bronze
46293,Ivana,Sathe,Female,18,Gurgaon,West Bengal,Silver
46294,Vidur,Bhatti,Male,20,Tirupati,Chhattisgarh,Platinum
46295,Ishita,Dutt,Non‑binary,22,Udaipur,Mizoram,Bronze
46296,Samar,Behl,Male,60,Sambhal,Madhya Pradesh,Platinum
46297,Nehmat,Tak,Female,78,Etawah,Karnataka,Silver
46298,Diya,Balay,Non‑binary,34,Durgapur,Jharkhand,Silver
46299,Parinaaz,Walla,Female,72,Adoni,Maharashtra,Gold
46300,Alia,Tandon,Female,41,Mangalore,Madhya Pradesh,Silver
46301,Faiyaz,Viswanathan,Female,78,Dibrugarh,Nagaland,Silver
46302,Trisha,Balasubramanian,Female,32,Orai,Rajasthan,Platinum
46303,Aarush,D’Alia,Female,70,Amritsar,Goa,Bronze
46304,Eva,Bhakta,Male,64,Visakhapatnam,Odisha,Platinum
46305,Kismat,Saxena,Female,27,Bhusawal,Bihar,Gold
46306,Aaina,Mand,Female,28,Erode,Maharashtra,Silver
46307,Lakshay,Virk,Female,23,Chinsurah,Punjab,Silver
46308,Indranil,Bumb,Non‑binary,44,Thiruvananthapuram,Rajasthan,Bronze
46309,Manikya,Sundaram,Male,23,Bhusawal,Kerala,Bronze
46310,Rati,Kaul,Non‑binary,78,Machilipatnam,Kerala,Bronze
46311,Vihaan,Kuruvilla,Female,60,Dharmavaram,Maharashtra,Bronze
46312,Umang,Basak,Female,81,Amravati,Telangana,Bronze
46313,Biju,Wadhwa,Female,76,North Dumdum,Himachal Pradesh,Gold
46314,Anahita,Bora,Other,20,Motihari,Madhya Pradesh,Platinum
46315,Kaira,Choudhary,Female,23,Ratlam,Kerala,Bronze
46316,Mannat,Kadakia,Female,53,Mathura,Uttar Pradesh,Bronze
46317,Aradhya,Dhillon,Female,44,Bardhaman,Tamil Nadu,Silver
46318,Vedika,Kalita,Other,70,Giridih,Assam,Bronze
46319,Aaina,Shanker,Female,64,Etawah,Telangana,Bronze
46320,Hazel,Hegde,Other,67,Pimpri-Chinchwad,Tamil Nadu,Bronze
46321,Faiyaz,Balay,Female,74,Pali,Goa,Silver
46322,Alisha,Manne,Male,57,Ichalkaranji,Maharashtra,Bronze
46323,Miraan,Chatterjee,Female,19,Mango,Karnataka,Gold
46324,Gatik,Sampath,Male,70,Rampur,Nagaland,Silver
46325,Amira,Khosla,Non‑binary,53,Darbhanga,Karnataka,Bronze
46326,Prisha,Verma,Other,51,Meerut,Himachal Pradesh,Bronze
46327,Tiya,Andra,Non‑binary,24,Dindigul,Bihar,Bronze
46328,Drishya,Bhattacharyya,Male,42,Dehri,Tripura,Gold
46329,Ivan,Kaur,Female,60,Proddatur,Madhya Pradesh,Silver
46330,Kashvi,Basu,Male,33,Fatehpur,Haryana,Silver
46331,Farhan,Kapur,Female,39,Gurgaon,Himachal Pradesh,Bronze
46332,Madhup,Mann,Other,65,Pallavaram,Mizoram,Silver
46333,Ishaan,Tripathi,Other,25,Vijayanagaram,Haryana,Gold
46334,Parinaaz,Dhillon,Female,77,Karaikudi,Maharashtra,Silver
46335,Eshani,Chowdhury,Non‑binary,62,Farrukhabad,West Bengal,Bronze
46336,Ela,Chaudhuri,Male,49,Mehsana,Tamil Nadu,Silver
46337,Aarav,Dhar,Non‑binary,62,Gwalior,Punjab,Bronze
46338,Myra,Karan,Female,70,Saharanpur,Chhattisgarh,Bronze
46339,Alia,Mannan,Other,64,Bokaro,Punjab,Silver
46340,Kavya,Kapoor,Other,26,Kirari Suleman Nagar,Arunachal Pradesh,Bronze
46341,Vanya,Bawa,Female,72,Latur,Tripura,Gold
46342,Mehul,Balan,Female,42,Indore,Jharkhand,Silver
46343,Zoya,Deol,Male,31,Guna,Uttar Pradesh,Bronze
46344,Taimur,Toor,Male,85,Udupi,Bihar,Bronze
46345,Anya,Ramakrishnan,Non‑binary,84,Bharatpur,Madhya Pradesh,Silver
46346,Neelofar,Kata,Female,65,Amravati,Haryana,Bronze
46347,Reyansh,Luthra,Male,19,Raebareli,Himachal Pradesh,Bronze
46348,Kismat,Contractor,Other,20,Malegaon,Tripura,Silver
46349,Hansh,Manda,Non‑binary,70,Raurkela Industrial Township,Uttarakhand,Silver
46350,Vritika,Khalsa,Female,38,Vadodara,Gujarat,Bronze
46351,Vaibhav,Kunda,Female,66,Kochi,Tamil Nadu,Platinum
46352,Farhan,Thaker,Female,47,Jalgaon,Haryana,Bronze
46353,Dishani,Saraf,Other,42,Ozhukarai,Kerala,Bronze
46354,Myra,Jaggi,Male,32,Yamunanagar,Manipur,Bronze
46355,Yasmin,Kapur,Male,49,Karaikudi,Manipur,Silver
46356,Vedika,Bhakta,Non‑binary,30,Akola,Tripura,Silver
46357,Jayan,Lad,Non‑binary,62,Kadapa,Haryana,Bronze
46358,Rasha,Lad,Male,57,Akola,Telangana,Bronze
46359,Akarsh,Salvi,Male,34,Bikaner,Himachal Pradesh,Bronze
46360,Raghav,Rama,Non‑binary,63,Muzaffarpur,Sikkim,Silver
46361,Tarini,Chopra,Male,22,Rourkela,Assam,Silver
46362,Rasha,Chahal,Other,65,Karnal,Manipur,Silver
46363,Mahika,Chada,Non‑binary,28,Adoni,Odisha,Silver
46364,Reyansh,Chauhan,Female,28,Alwar,Manipur,Platinum
46365,Nirvi,Mall,Non‑binary,44,Hazaribagh,Haryana,Gold
46366,Gokul,Manne,Other,56,Phagwara,Tripura,Silver
46367,Madhup,Chokshi,Other,80,Tiruchirappalli,Rajasthan,Gold
46368,Manikya,Hari,Other,46,Tinsukia,Nagaland,Silver
46369,Reyansh,Sahni,Non‑binary,48,Raipur,Kerala,Bronze
46370,Farhan,Tara,Other,57,Raiganj,Madhya Pradesh,Silver
46371,Kaira,Cherian,Non‑binary,28,Kharagpur,Tamil Nadu,Silver
46372,Aarna,Zacharia,Female,63,Panipat,West Bengal,Bronze
46373,Kartik,Shroff,Other,82,Munger,Uttar Pradesh,Gold
46374,Nitya,Kari,Other,46,Gangtok,Gujarat,Bronze
46375,Jivin,Bedi,Non‑binary,70,Rourkela,Goa,Bronze
46376,Shaan,Chowdhury,Non‑binary,83,Kolhapur,Haryana,Bronze
46377,Ryan,Ratta,Non‑binary,58,Karawal Nagar,Arunachal Pradesh,Silver
46378,Tiya,Balakrishnan,Non‑binary,20,Tiruchirappalli,West Bengal,Bronze
46379,Bhamini,Choudhury,Non‑binary,29,Kadapa,Jharkhand,Bronze
46380,Emir,Sodhi,Other,43,Srikakulam,Punjab,Platinum
46381,Parinaaz,Krishnamurthy,Non‑binary,20,Hindupur,Mizoram,Bronze
46382,Dhruv,Rao,Male,31,Nanded,West Bengal,Silver
46383,Aayush,Dar,Non‑binary,68,Solapur,Jharkhand,Bronze
46384,Rati,Chander,Male,53,Thiruvananthapuram,Madhya Pradesh,Bronze
46385,Vidur,Gandhi,Other,58,Kanpur,Karnataka,Bronze
46386,Anvi,Luthra,Male,65,Mirzapur,Sikkim,Silver
46387,Lakshay,Deshpande,Non‑binary,49,Mehsana,Uttarakhand,Bronze
46388,Darshit,Mahajan,Female,65,Naihati,Kerala,Gold
46389,Aradhya,Khurana,Female,43,Bhusawal,Bihar,Bronze
46390,Priyansh,Garg,Male,19,Bhusawal,Meghalaya,Bronze
46391,Farhan,Anand,Non‑binary,38,Berhampur,Madhya Pradesh,Bronze
46392,Diya,Soni,Other,20,Yamunanagar,West Bengal,Platinum
46393,Dhruv,Barad,Non‑binary,23,Junagadh,Punjab,Silver
46394,Nehmat,Bajwa,Male,70,Durg,Arunachal Pradesh,Bronze
46395,Ayesha,Dhar,Other,67,Nanded,Meghalaya,Bronze
46396,Ishaan,Bir,Male,32,Hindupur,Arunachal Pradesh,Silver
46397,Ayesha,Bali,Female,21,Vasai-Virar,Uttarakhand,Bronze
46398,Akarsh,Sen,Other,45,Ramgarh,Maharashtra,Bronze
46399,Darshit,De,Female,35,Raichur,Sikkim,Bronze
46400,Yuvaan,Zacharia,Non‑binary,39,Ichalkaranji,Goa,Bronze
46401,Kismat,Banerjee,Other,47,Silchar,Punjab,Bronze
46402,Aniruddh,Sarraf,Male,63,Mirzapur,Andhra Pradesh,Silver
46403,Anahita,Chauhan,Female,64,Jorhat,Rajasthan,Silver
46404,Rania,Khalsa,Female,35,Nangloi Jat,Chhattisgarh,Gold
46405,Aarush,Sheth,Female,29,Sagar,Manipur,Bronze
46406,Jayesh,Karnik,Non‑binary,62,Navi Mumbai,Uttarakhand,Gold
46407,Umang,Kala,Non‑binary,47,Bangalore,Himachal Pradesh,Silver
46408,Yuvraj,Khare,Non‑binary,30,Panchkula,Odisha,Silver
46409,Nitya,Gara,Female,36,Lucknow,Mizoram,Silver
46410,Mohanlal,Khosla,Male,35,Gaya,Madhya Pradesh,Platinum
46411,Suhana,Upadhyay,Female,52,Coimbatore,Sikkim,Silver
46412,Shlok,Dhar,Male,49,Uluberia,Andhra Pradesh,Bronze
46413,Jivika,Agarwal,Male,20,Etawah,Karnataka,Silver
46414,Inaaya,Dhar,Other,18,Bhilwara,Telangana,Gold
46415,Jayant,Korpal,Male,30,Sangli-Miraj & Kupwad,Goa,Silver
46416,Farhan,Bhandari,Non‑binary,67,Gwalior,Chhattisgarh,Silver
46417,Alia,Wagle,Female,27,Saharanpur,Arunachal Pradesh,Bronze
46418,Dhanuk,Gour,Male,61,Raebareli,Chhattisgarh,Bronze
46419,Misha,Sankaran,Female,32,Anantapur,Kerala,Silver
46420,Kartik,Banerjee,Male,23,Bokaro,Sikkim,Bronze
46421,Indrajit,Vig,Other,48,Serampore,Karnataka,Bronze
46422,Nitara,Tara,Male,28,Jhansi,Sikkim,Bronze
46423,Rasha,Chada,Male,78,Yamunanagar,Assam,Platinum
46424,Suhana,Sahni,Non‑binary,42,Karimnagar,Madhya Pradesh,Silver
46425,Adah,Som,Male,64,Nizamabad,Uttarakhand,Gold
46426,Mannat,Sawhney,Non‑binary,29,Akola,Tamil Nadu,Bronze
46427,Sumer,Krishnamurthy,Female,28,Dhanbad,West Bengal,Bronze
46428,Aayush,Kara,Male,71,Raichur,Tripura,Gold
46429,Jhanvi,Apte,Non‑binary,32,Muzaffarnagar,Gujarat,Silver
46430,Seher,Trivedi,Male,61,Nangloi Jat,Himachal Pradesh,Bronze
46431,Anya,Randhawa,Male,82,Ludhiana,Arunachal Pradesh,Silver
46432,Shalv,Sarraf,Female,25,Ramgarh,Punjab,Bronze
46433,Aarush,Bansal,Other,24,Gorakhpur,Chhattisgarh,Silver
46434,Zoya,Mall,Non‑binary,85,Chittoor,Sikkim,Bronze
46435,Jayant,Varma,Other,29,Kirari Suleman Nagar,Punjab,Silver
46436,Tara,Saha,Female,37,Bathinda,Uttarakhand,Silver
46437,Misha,Rama,Female,79,Indore,Odisha,Bronze
46438,Zoya,Gill,Non‑binary,24,Ranchi,Rajasthan,Bronze
46439,Vihaan,Venkatesh,Male,63,Mirzapur,Rajasthan,Silver
46440,Biju,Khanna,Other,54,Saharanpur,Mizoram,Gold
46441,Pranay,Bhakta,Other,54,Kadapa,Assam,Gold
46442,Bhavin,Shetty,Other,54,Kottayam,Telangana,Bronze
46443,Lavanya,Magar,Male,33,Aurangabad,Odisha,Gold
46444,Suhana,Ramesh,Non‑binary,49,Mathura,Haryana,Bronze
46445,Samaira,Sule,Male,76,Ambarnath,Goa,Bronze
46446,Nehmat,Deo,Non‑binary,82,Amritsar,Uttarakhand,Gold
46447,Trisha,Lad,Male,66,Mumbai,Kerala,Gold
46448,Indrajit,D’Alia,Other,42,Haridwar,Odisha,Bronze
46449,Indrajit,Lall,Female,33,New Delhi,Haryana,Gold
46450,Vihaan,Raju,Other,47,Salem,Nagaland,Bronze
46451,Dhruv,Krishna,Non‑binary,70,Malda,Haryana,Silver
46452,Mehul,Sandal,Other,68,Adoni,Haryana,Bronze
46453,Emir,Balay,Other,73,Sultan Pur Majra,West Bengal,Bronze
46454,Rhea,Karpe,Female,63,Hajipur,Uttarakhand,Bronze
46455,Vihaan,Chaudhary,Male,74,Thoothukudi,Himachal Pradesh,Silver
46456,Seher,Khanna,Male,36,Miryalaguda,Gujarat,Platinum
46457,Ishita,Sachdev,Non‑binary,55,Akola,Tripura,Silver
46458,Yuvraj,Hayre,Female,74,Patiala,Uttar Pradesh,Gold
46459,Prisha,Khatri,Non‑binary,37,Chandrapur,Kerala,Bronze
46460,Romil,Bains,Male,39,Jabalpur,Punjab,Silver
46461,Divit,Aggarwal,Non‑binary,27,Raurkela Industrial Township,Odisha,Bronze
46462,Anahi,Khalsa,Other,24,Rourkela,Sikkim,Silver
46463,Chirag,Wason,Female,76,Mehsana,Uttarakhand,Silver
46464,Saksham,Ghosh,Female,66,Aligarh,Uttar Pradesh,Bronze
46465,Dishani,Dass,Female,33,Ludhiana,Manipur,Bronze
46466,Anvi,Dyal,Male,67,Ambattur,Tamil Nadu,Bronze
46467,Elakshi,Bora,Non‑binary,62,Karimnagar,Meghalaya,Platinum
46468,Ishaan,D’Alia,Non‑binary,21,Rohtak,Goa,Bronze
46469,Aaryahi,Raja,Other,40,Ahmedabad,Karnataka,Silver
46470,Veer,Bahl,Female,58,Kollam,Jharkhand,Silver
46471,Pranay,Shanker,Male,47,Orai,Telangana,Bronze
46472,Nirvaan,Sarma,Other,21,Eluru,Himachal Pradesh,Bronze
46473,Anahita,Sem,Male,42,Ghaziabad,Manipur,Silver
46474,Umang,Wadhwa,Non‑binary,69,Tiruppur,Kerala,Bronze
46475,Arnav,Biswas,Non‑binary,48,Dehradun,Mizoram,Silver
46476,Uthkarsh,Chaudry,Female,82,Nagpur,Telangana,Gold
46477,Nirvi,Baria,Other,60,Firozabad,Haryana,Bronze
46478,Alisha,Seshadri,Non‑binary,68,Vasai-Virar,Rajasthan,Bronze
46479,Zeeshan,Sandhu,Female,65,Amritsar,Uttarakhand,Bronze
46480,Madhup,Arya,Non‑binary,82,Jamalpur,West Bengal,Bronze
46481,Myra,Rastogi,Female,55,Khammam,Sikkim,Bronze
46482,Heer,Divan,Female,58,Junagadh,Mizoram,Silver
46483,Ehsaan,Banik,Female,40,Hyderabad,Manipur,Bronze
46484,Tiya,Ramanathan,Non‑binary,35,Saharsa,Telangana,Silver
46485,Ritvik,Bail,Male,65,Asansol,Goa,Bronze
46486,Zara,Chaudhuri,Non‑binary,82,Dhanbad,Tamil Nadu,Bronze
46487,Aniruddh,Rattan,Other,53,Ballia,Manipur,Bronze
46488,Alisha,Kala,Male,51,Sonipat,Telangana,Silver
46489,Madhup,Magar,Female,78,Berhampore,Tamil Nadu,Silver
46490,Hunar,Sem,Female,76,Nagaon,Assam,Bronze
46491,Yasmin,Konda,Non‑binary,74,Bellary,Himachal Pradesh,Silver
46492,Nitara,Atwal,Non‑binary,71,Gwalior,Tripura,Silver
46493,Gatik,Chaudhari,Female,22,Bhavnagar,West Bengal,Silver
46494,Darshit,Ahluwalia,Other,39,Guntur,Nagaland,Bronze
46495,Vanya,Chowdhury,Male,56,Bareilly,Himachal Pradesh,Gold
46496,Darshit,Lad,Female,67,Bathinda,Odisha,Gold
46497,Heer,Suri,Female,30,Kulti,Arunachal Pradesh,Gold
46498,Ranbir,Iyengar,Male,27,Panchkula,Assam,Bronze
46499,Mohanlal,Kuruvilla,Non‑binary,57,Srinagar,Sikkim,Bronze
46500,Alia,Hora,Other,82,Rewa,Uttarakhand,Bronze
46501,Farhan,Hayre,Other,85,Thane,Kerala,Bronze
46502,Tara,Koshy,Non‑binary,82,Nashik,Manipur,Silver
46503,Miraya,Khatri,Female,60,Hindupur,West Bengal,Bronze
46504,Arnav,Shan,Other,18,Tiruvottiyur,Assam,Platinum
46505,Vanya,Chandran,Male,83,Rajkot,Jharkhand,Gold
46506,Mishti,Wali,Female,46,Durg,Telangana,Silver
46507,Divij,Dey,Non‑binary,49,Firozabad,West Bengal,Bronze
46508,Indrajit,Ray,Female,66,Jamalpur,Himachal Pradesh,Silver
46509,Taimur,Maharaj,Female,30,Baranagar,Kerala,Bronze
46510,Adah,Mall,Non‑binary,25,Kavali,West Bengal,Gold
46511,Samar,Shroff,Male,81,Guntur,Odisha,Bronze
46512,Umang,Devan,Male,80,Tiruchirappalli,Goa,Bronze
46513,Shalv,Balan,Non‑binary,31,Bettiah,Goa,Bronze
46514,Aaryahi,Bose,Other,58,Bathinda,Madhya Pradesh,Platinum
46515,Kiara,Jayaraman,Other,64,Anand,Arunachal Pradesh,Platinum
46516,Yuvaan,Ahluwalia,Non‑binary,20,Unnao,Kerala,Bronze
46517,Vedika,Rao,Other,46,Chandrapur,Meghalaya,Silver
46518,Hansh,Wagle,Female,29,Vellore,Chhattisgarh,Silver
46519,Riaan,Joshi,Male,37,Latur,Manipur,Silver
46520,Sara,Kunda,Non‑binary,75,Deoghar,Mizoram,Bronze
46521,Aarav,Yohannan,Non‑binary,57,Kalyan-Dombivli,Uttarakhand,Bronze
46522,Anahita,Khalsa,Female,47,Etawah,Telangana,Bronze
46523,Manjari,Chandran,Other,33,Loni,Maharashtra,Gold
46524,Indrans,Das,Other,39,Sangli-Miraj & Kupwad,Chhattisgarh,Gold
46525,Yasmin,Bajaj,Other,31,Bhusawal,Tamil Nadu,Silver
46526,Tanya,Apte,Male,59,Madurai,Kerala,Silver
46527,Vritika,Bakshi,Male,34,Indore,Tripura,Silver
46528,Riya,Chanda,Other,38,Shimoga,Jharkhand,Bronze
46529,Eshani,Shere,Other,45,Bhind,Jharkhand,Silver
46530,Tejas,Ramaswamy,Male,74,Tadepalligudem,Andhra Pradesh,Gold
46531,Aarush,Rout,Other,51,Tadepalligudem,Tamil Nadu,Bronze
46532,Aradhya,Ben,Female,72,Aurangabad,Himachal Pradesh,Platinum
46533,Advik,Dutta,Non‑binary,23,Patna,Madhya Pradesh,Bronze
46534,Baiju,Arora,Non‑binary,72,Saharsa,Karnataka,Bronze
46535,Indranil,Batra,Other,18,Nellore,Odisha,Silver
46536,Nitara,Bhat,Male,80,Suryapet,Punjab,Silver
46537,Jhanvi,Grewal,Other,24,Jodhpur,Uttarakhand,Platinum
46538,Zaina,Hayre,Female,49,Ambattur,Assam,Bronze
46539,Mannat,Lall,Male,68,Ahmedabad,Odisha,Silver
46540,Eva,Chad,Female,46,Guwahati,Tripura,Bronze
46541,Neysa,Kaul,Non‑binary,71,Raurkela Industrial Township,Tamil Nadu,Bronze
46542,Yuvaan,Mannan,Other,58,Udupi,Chhattisgarh,Gold
46543,Mamooty,Lad,Non‑binary,31,Singrauli,Sikkim,Bronze
46544,Armaan,Deol,Female,75,Tadipatri,Maharashtra,Bronze
46545,Tara,Dhillon,Other,52,Pondicherry,Karnataka,Platinum
46546,Jiya,Kibe,Male,44,Ramagundam,Arunachal Pradesh,Bronze
46547,Ojas,Krishnamurthy,Other,66,Thoothukudi,Himachal Pradesh,Bronze
46548,Rhea,Mani,Male,49,Pudukkottai,West Bengal,Silver
46549,Darshit,Sule,Non‑binary,38,Darbhanga,Mizoram,Gold
46550,Anay,Thaker,Other,25,Tumkur,Uttarakhand,Bronze
46551,Manjari,Kumer,Other,26,Ujjain,Arunachal Pradesh,Silver
46552,Renee,Wason,Non‑binary,79,Dhanbad,Odisha,Gold
46553,Krish,Ghosh,Non‑binary,75,Kochi,Punjab,Bronze
46554,Vivaan,Karnik,Other,36,Siliguri,Gujarat,Bronze
46555,Biju,Zacharia,Other,42,Raichur,Odisha,Gold
46556,Misha,Jaggi,Non‑binary,65,Mumbai,Nagaland,Silver
46557,Heer,Subramaniam,Non‑binary,58,Patna,Gujarat,Bronze
46558,Ranbir,Dixit,Male,33,Nashik,Chhattisgarh,Bronze
46559,Aaina,Dasgupta,Other,56,Tiruchirappalli,Karnataka,Bronze
46560,Yakshit,Goda,Non‑binary,78,Jalna,Punjab,Silver
46561,Vardaniya,Ram,Other,80,Latur,Chhattisgarh,Bronze
46562,Miraya,Kala,Non‑binary,21,Hosur,Himachal Pradesh,Bronze
46563,Prisha,Saxena,Non‑binary,81,Amritsar,Chhattisgarh,Silver
46564,Jiya,Ramakrishnan,Female,65,Karnal,Madhya Pradesh,Bronze
46565,Trisha,Saraf,Non‑binary,75,Gorakhpur,Uttarakhand,Silver
46566,Rohan,Keer,Male,83,Ballia,Andhra Pradesh,Silver
46567,Jhanvi,Ram,Non‑binary,83,Raebareli,Punjab,Silver
46568,Kismat,Kata,Female,28,Gaya,Uttar Pradesh,Bronze
